a,b,m,n,injection_id,channel_mn,time,current,voltage,polarity
62,64,60,61,2,0,5.402,1.055,109.062,1
62,64,60,61,2,0,5.407,1.104,114.875,1
62,64,60,61,2,0,5.412,0.966,110.938,1
62,64,60,61,2,0,5.417,0.986,117.688,1
62,64,60,61,2,0,5.422,1.142,119.563,1
62,64,60,61,2,0,5.427,0.998,108.313,1
62,64,60,61,2,0,5.432,1.094,104.562,1
62,64,60,61,2,0,5.437,1.077,101.000,1
62,64,60,61,2,0,5.442,1.132,113.938,1
62,64,60,61,2,0,5.447,0.965,113.562,1
62,64,60,61,2,0,5.452,1.090,107.750,1
62,64,60,61,2,0,5.457,1.094,108.688,1
62,64,60,61,2,0,5.462,1.121,103.250,1
62,64,60,61,2,0,5.467,1.078,110.188,1
62,64,60,61,2,0,5.472,1.054,103.438,1
62,64,60,61,2,0,5.477,1.026,106.625,1
62,64,60,61,2,0,5.482,1.111,108.313,1
62,64,60,61,2,0,5.487,1.099,120.500,1
62,64,60,61,2,0,5.492,1.006,119.563,1
62,64,60,61,2,0,5.497,1.066,105.500,1
62,64,60,61,2,0,5.502,1.039,117.500,1
62,64,60,61,2,0,5.507,1.074,126.125,1
62,64,60,61,2,0,5.512,0.986,106.812,1
62,64,60,61,2,0,5.517,0.989,113.562,1
62,64,60,61,2,0,5.522,1.037,125.000,1
62,64,60,61,2,0,5.527,1.075,112.062,1
62,64,60,61,2,0,5.532,1.125,120.875,1
62,64,60,61,2,0,5.537,1.147,107.375,1
62,64,60,61,2,0,5.542,0.996,121.625,1
62,64,60,61,2,0,5.547,0.973,113.562,1
62,64,60,61,2,0,5.552,1.037,112.250,1
62,64,60,61,2,0,5.557,0.976,113.188,1
62,64,60,61,2,0,5.562,1.127,106.625,1
62,64,60,61,2,0,5.567,1.054,105.500,1
62,64,60,61,2,0,5.572,1.124,116.188,1
62,64,60,61,2,0,5.577,0.978,111.688,1
62,64,60,61,2,0,5.582,0.987,115.625,1
62,64,60,61,2,0,5.587,1.014,105.688,1
62,64,60,61,2,0,5.592,1.059,113.750,1
62,64,60,61,2,0,5.597,1.062,100.062,1
62,64,60,61,2,0,5.602,1.094,118.625,1
62,64,60,61,2,0,5.607,1.153,116.375,1
62,64,60,61,2,0,5.612,1.025,105.125,1
62,64,60,61,2,0,5.617,1.023,113.375,1
62,64,60,61,2,0,5.622,1.006,120.125,1
62,64,60,61,2,0,5.627,0.961,120.500,1
62,64,60,61,2,0,5.632,1.087,108.875,1
62,64,60,61,2,0,5.637,1.042,100.250,1
62,64,60,61,2,0,5.642,1.055,108.125,1
62,64,60,61,2,0,5.647,1.057,111.875,1
62,64,60,61,2,0,5.652,0.969,113.188,1
62,64,60,61,2,0,5.657,1.022,107.938,1
62,64,60,61,2,0,5.662,1.123,119.938,1
62,64,60,61,2,0,5.667,1.010,104.375,1
62,64,60,61,2,0,5.672,1.119,118.250,1
62,64,60,61,2,0,5.677,1.089,109.812,1
62,64,60,61,2,0,5.682,1.104,113.938,1
62,64,60,61,2,0,5.687,1.139,124.625,1
62,64,60,61,2,0,5.692,1.050,118.812,1
62,64,60,61,2,0,5.697,0.987,108.500,1
62,64,60,61,2,0,5.702,1.112,104.750,1
62,64,60,61,2,0,5.707,1.107,111.125,1
62,64,60,61,2,0,5.712,1.051,112.438,1
62,64,60,61,2,0,5.717,1.091,111.500,1
62,64,60,61,2,0,5.722,0.983,98.188,1
62,64,60,61,2,0,5.727,0.994,116.938,1
62,64,60,61,2,0,5.732,1.089,108.875,1
62,64,60,61,2,0,5.737,1.107,107.562,1
62,64,60,61,2,0,5.742,0.984,113.562,1
62,64,60,61,2,0,5.747,1.013,108.313,1
62,64,60,61,2,0,5.752,1.101,107.000,1
62,64,60,61,2,0,5.757,1.073,112.438,1
62,64,60,61,2,0,5.762,1.035,126.500,1
62,64,60,61,2,0,5.767,0.981,111.125,1
62,64,60,61,2,0,5.772,1.026,107.375,1
62,64,60,61,2,0,5.777,1.007,113.750,1
62,64,60,61,2,0,5.782,1.113,128.375,1
62,64,60,61,2,0,5.787,1.107,108.313,1
62,64,60,61,2,0,5.792,1.008,111.125,1
62,64,60,61,2,0,5.797,0.973,110.000,1
62,64,60,61,2,0,5.802,1.024,118.250,1
62,64,60,61,2,0,5.807,1.008,107.750,1
62,64,60,61,2,0,5.812,1.090,128.000,1
62,64,60,61,2,0,5.817,0.978,114.500,1
62,64,60,61,2,0,5.822,1.082,108.688,1
62,64,60,61,2,0,5.827,1.091,115.625,1
62,64,60,61,2,0,5.832,1.016,107.750,1
62,64,60,61,2,0,5.837,1.013,114.500,1
62,64,60,61,2,0,5.842,1.083,112.812,1
62,64,60,61,2,0,5.847,0.971,117.688,1
62,64,60,61,2,0,5.852,1.167,109.062,1
62,64,60,61,2,0,5.882,0.242,13.062,0
62,64,60,61,2,0,5.887,0.242,19.250,0
62,64,60,61,2,0,5.892,0.242,23.000,0
62,64,60,61,2,0,5.897,0.242,11.562,0
62,64,60,61,2,0,5.902,0.243,23.750,0
62,64,60,61,2,0,5.907,0.243,7.062,0
62,64,60,61,2,0,5.912,0.242,29.375,0
62,64,60,61,2,0,5.917,0.242,18.312,0
62,64,60,61,2,0,5.922,0.242,23.375,0
62,64,60,61,2,0,5.927,0.242,21.688,0
62,64,60,61,2,0,5.932,0.242,17.750,0
62,64,60,61,2,0,5.937,0.241,30.875,0
62,64,60,61,2,0,5.942,0.242,14.938,0
62,64,60,61,2,0,5.947,0.242,10.062,0
62,64,60,61,2,0,5.952,0.242,20.000,0
62,64,60,61,2,0,5.957,0.242,23.938,0
62,64,60,61,2,0,5.962,0.242,25.062,0
62,64,60,61,2,0,5.967,0.242,19.438,0
62,64,60,61,2,0,5.972,0.242,27.875,0
62,64,60,61,2,0,5.977,0.242,14.563,0
62,64,60,61,2,0,5.983,0.242,9.875,0
62,64,60,61,2,0,5.987,0.242,19.438,0
62,64,60,61,2,0,5.992,0.242,10.812,0
62,64,60,61,2,0,5.997,0.242,21.875,0
62,64,60,61,2,0,6.002,0.242,15.500,0
62,64,60,61,2,0,6.007,0.242,17.938,0
62,64,60,61,2,0,6.012,0.241,7.438,0
62,64,60,61,2,0,6.017,0.242,9.875,0
62,64,60,61,2,0,6.023,0.242,25.062,0
62,64,60,61,2,0,6.027,0.242,16.625,0
62,64,60,61,2,0,6.032,0.242,23.188,0
62,64,60,61,2,0,6.038,0.242,19.250,0
62,64,60,61,2,0,6.042,0.242,21.688,0
62,64,60,61,2,0,6.047,0.242,24.125,0
62,64,60,61,2,0,6.052,0.242,25.250,0
62,64,60,61,2,0,6.057,0.242,21.125,0
62,64,60,61,2,0,6.062,0.242,24.875,0
62,64,60,61,2,0,6.068,0.242,14.750,0
62,64,60,61,2,0,6.072,0.242,32.000,0
62,64,60,61,2,0,6.077,0.242,22.812,0
62,64,60,61,2,0,6.082,0.242,15.875,0
62,64,60,61,2,0,6.087,0.242,21.875,0
62,64,60,61,2,0,6.092,0.242,11.188,0
62,64,60,61,2,0,6.097,0.242,22.438,0
62,64,60,61,2,0,6.102,0.242,16.812,0
62,64,60,61,2,0,6.107,0.242,19.062,0
62,64,60,61,2,0,6.112,0.242,14.750,0
62,64,60,61,2,0,6.117,0.242,17.375,0
62,64,60,61,2,0,6.121,0.242,19.625,0
62,64,60,61,2,0,6.126,0.242,14.938,0
62,64,60,61,2,0,6.131,0.242,23.000,0
62,64,60,61,2,0,6.137,0.242,15.688,0
62,64,60,61,2,0,6.142,0.242,15.688,0
62,64,60,61,2,0,6.146,0.243,28.812,0
62,64,60,61,2,0,6.151,0.242,12.688,0
62,64,60,61,2,0,6.156,0.242,19.438,0
62,64,60,61,2,0,6.162,0.242,23.188,0
62,64,60,61,2,0,6.167,0.242,17.750,0
62,64,60,61,2,0,6.171,0.242,14.000,0
62,64,60,61,2,0,6.176,0.242,22.625,0
62,64,60,61,2,0,6.181,0.243,23.750,0
62,64,60,61,2,0,6.186,0.242,25.250,0
62,64,60,61,2,0,6.192,0.242,13.438,0
62,64,60,61,2,0,6.197,0.242,17.750,0
62,64,60,61,2,0,6.201,0.242,11.000,0
62,64,60,61,2,0,6.206,0.242,24.688,0
62,64,60,61,2,0,6.211,0.242,17.000,0
62,64,60,61,2,0,6.217,0.242,28.438,0
62,64,60,61,2,0,6.221,0.242,20.000,0
62,64,60,61,2,0,6.226,0.242,22.438,0
62,64,60,61,2,0,6.231,0.242,10.062,0
62,64,60,61,2,0,6.236,0.242,12.688,0
62,64,60,61,2,0,6.241,0.241,14.750,0
62,64,60,61,2,0,6.247,0.242,30.688,0
62,64,60,61,2,0,6.252,0.242,20.562,0
62,64,60,61,2,0,6.256,0.242,20.562,0
62,64,60,61,2,0,6.261,0.242,13.250,0
62,64,60,61,2,0,6.266,0.242,8.938,0
62,64,60,61,2,0,6.272,0.242,11.750,0
62,64,60,61,2,0,6.277,0.242,19.438,0
62,64,60,61,2,0,6.282,0.242,17.375,0
62,64,60,61,2,0,6.287,0.242,20.375,0
62,64,60,61,2,0,6.292,0.242,14.563,0
62,64,60,61,2,0,6.297,0.242,21.312,0
62,64,60,61,2,0,6.302,0.243,12.500,0
62,64,60,61,2,0,6.307,0.242,14.000,0
62,64,60,61,2,0,6.312,0.242,17.562,0
62,64,60,61,2,0,6.317,0.242,28.625,0
62,64,60,61,2,0,6.322,0.242,19.625,0
62,64,60,61,2,0,6.327,0.242,23.562,0
62,64,60,61,2,0,6.332,0.242,10.625,0
62,64,60,61,2,0,6.337,0.242,18.312,0
62,64,60,61,2,0,6.342,0.242,7.812,0
62,64,60,61,2,0,6.347,0.242,15.125,0
62,64,60,61,2,0,6.352,0.242,25.813,0
62,64,60,61,2,0,6.358,0.242,31.250,0
62,64,60,61,2,0,6.363,0.242,22.062,0
62,64,60,61,2,0,6.367,0.241,20.000,0
62,64,60,61,2,0,6.372,0.242,30.688,0
62,64,60,61,2,0,6.376,0.241,21.500,0
62,64,60,61,2,0,6.381,0.242,20.750,0
62,64,60,61,2,0,6.387,0.242,11.562,0
62,64,60,61,2,0,6.392,0.242,22.250,0
62,64,60,61,2,0,6.396,0.242,13.438,0
62,64,60,61,2,0,6.401,0.242,14.000,0
62,64,60,61,2,0,6.406,0.242,18.875,0
62,64,60,61,2,0,6.411,0.242,14.563,0
62,64,60,61,2,0,6.416,0.242,10.438,0
62,64,60,61,2,0,6.421,0.242,15.688,0
62,64,60,61,2,0,6.426,0.242,27.125,0
62,64,60,61,2,0,6.431,0.242,20.188,0
62,64,60,61,2,0,6.436,0.242,13.438,0
62,64,60,61,2,0,6.441,0.242,16.812,0
62,64,60,61,2,0,6.446,0.242,13.250,0
62,64,60,61,2,0,6.451,0.242,17.375,0
62,64,60,61,2,0,6.456,0.242,19.062,0
62,64,60,61,2,0,6.461,0.242,17.375,0
62,64,60,61,2,0,6.466,0.242,18.875,0
62,64,60,61,2,0,6.471,0.242,18.125,0
62,64,60,61,2,0,6.476,0.242,19.625,0
62,64,60,61,2,0,6.513,-1.051,-98.875,-1
62,64,60,61,2,0,6.517,-1.101,-103.750,-1
62,64,60,61,2,0,6.522,-1.054,-96.438,-1
62,64,60,61,2,0,6.527,-1.049,-102.062,-1
62,64,60,61,2,0,6.532,-1.029,-96.625,-1
62,64,60,61,2,0,6.537,-1.026,-108.625,-1
62,64,60,61,2,0,6.542,-1.044,-97.375,-1
62,64,60,61,2,0,6.546,-1.068,-96.812,-1
62,64,60,61,2,0,6.552,-1.071,-100.000,-1
62,64,60,61,2,0,6.556,-1.036,-113.125,-1
62,64,60,61,2,0,6.562,-0.992,-105.062,-1
62,64,60,61,2,0,6.567,-1.022,-103.000,-1
62,64,60,61,2,0,6.572,-0.976,-106.375,-1
62,64,60,61,2,0,6.577,-0.997,-101.875,-1
62,64,60,61,2,0,6.582,-1.055,-101.312,-1
62,64,60,61,2,0,6.587,-1.053,-109.000,-1
62,64,60,61,2,0,6.592,-1.083,-90.250,-1
62,64,60,61,2,0,6.597,-1.030,-102.062,-1
62,64,60,61,2,0,6.602,-1.069,-104.312,-1
62,64,60,61,2,0,6.607,-0.988,-116.688,-1
62,64,60,61,2,0,6.612,-1.075,-95.875,-1
62,64,60,61,2,0,6.617,-1.061,-103.187,-1
62,64,60,61,2,0,6.622,-1.087,-111.062,-1
62,64,60,61,2,0,6.627,-1.103,-94.562,-1
62,64,60,61,2,0,6.632,-1.066,-109.188,-1
62,64,60,61,2,0,6.637,-1.090,-96.625,-1
62,64,60,61,2,0,6.642,-1.052,-97.938,-1
62,64,60,61,2,0,6.647,-0.981,-92.312,-1
62,64,60,61,2,0,6.652,-1.095,-105.062,-1
62,64,60,61,2,0,6.657,-1.087,-98.875,-1
62,64,60,61,2,0,6.662,-1.049,-101.875,-1
62,64,60,61,2,0,6.667,-1.097,-104.312,-1
62,64,60,61,2,0,6.672,-1.074,-94.562,-1
62,64,60,61,2,0,6.677,-1.006,-94.375,-1
62,64,60,61,2,0,6.682,-1.019,-89.500,-1
62,64,60,61,2,0,6.687,-1.046,-104.312,-1
62,64,60,61,2,0,6.692,-0.980,-93.625,-1
62,64,60,61,2,0,6.697,-1.127,-102.250,-1
62,64,60,61,2,0,6.702,-1.058,-105.250,-1
62,64,60,61,2,0,6.707,-0.999,-106.750,-1
62,64,60,61,2,0,6.712,-1.144,-102.250,-1
62,64,60,61,2,0,6.717,-1.097,-103.562,-1
62,64,60,61,2,0,6.722,-1.005,-99.625,-1
62,64,60,61,2,0,6.727,-1.081,-109.375,-1
62,64,60,61,2,0,6.732,-0.998,-107.500,-1
62,64,60,61,2,0,6.737,-1.122,-103.562,-1
62,64,60,61,2,0,6.742,-1.014,-106.188,-1
62,64,60,61,2,0,6.747,-1.023,-92.125,-1
62,64,60,61,2,0,6.752,-0.986,-103.187,-1
62,64,60,61,2,0,6.757,-1.056,-107.688,-1
62,64,60,61,2,0,6.762,-1.075,-100.938,-1
62,64,60,61,2,0,6.767,-0.992,-107.500,-1
62,64,60,61,2,0,6.772,-1.080,-108.625,-1
62,64,60,61,2,0,6.777,-1.019,-102.625,-1
62,64,60,61,2,0,6.782,-1.095,-92.688,-1
62,64,60,61,2,0,6.787,-1.065,-95.125,-1
62,64,60,61,2,0,6.792,-1.073,-97.750,-1
62,64,60,61,2,0,6.797,-1.053,-100.562,-1
62,64,60,61,2,0,6.802,-1.082,-107.312,-1
62,64,60,61,2,0,6.807,-1.038,-97.562,-1
62,64,60,61,2,0,6.812,-1.037,-107.500,-1
62,64,60,61,2,0,6.817,-0.971,-109.375,-1
62,64,60,61,2,0,6.822,-1.126,-102.062,-1
62,64,60,61,2,0,6.827,-1.057,-102.812,-1
62,64,60,61,2,0,6.832,-0.995,-91.375,-1
62,64,60,61,2,0,6.837,-1.085,-103.750,-1
62,64,60,61,2,0,6.842,-1.112,-105.812,-1
62,64,60,61,2,0,6.847,-0.981,-101.125,-1
62,64,60,61,2,0,6.852,-1.064,-101.688,-1
62,64,60,61,2,0,6.857,-1.093,-103.000,-1
62,64,60,61,2,0,6.862,-1.042,-103.375,-1
62,64,60,61,2,0,6.867,-1.045,-104.312,-1
62,64,60,61,2,0,6.872,-1.124,-96.625,-1
62,64,60,61,2,0,6.877,-1.053,-101.688,-1
62,64,60,61,2,0,6.882,-1.122,-98.125,-1
62,64,60,61,2,0,6.887,-1.040,-109.750,-1
62,64,60,61,2,0,6.892,-1.109,-105.438,-1
62,64,60,61,2,0,6.897,-0.983,-96.250,-1
62,64,60,61,2,0,6.902,-1.018,-106.188,-1
62,64,60,61,2,0,6.907,-1.060,-104.500,-1
62,64,60,61,2,0,6.912,-1.067,-96.812,-1
62,64,60,61,2,0,6.917,-1.066,-109.750,-1
62,64,60,61,2,0,6.922,-1.066,-104.500,-1
62,64,60,61,2,0,6.927,-1.039,-94.375,-1
62,64,60,61,2,0,6.932,-1.057,-88.750,-1
62,64,60,61,2,0,6.937,-1.033,-99.625,-1
62,64,60,61,2,0,6.942,-1.123,-109.562,-1
62,64,60,61,2,0,6.947,-0.976,-95.688,-1
62,64,60,61,2,0,6.952,-1.032,-97.938,-1
62,64,60,61,2,0,6.957,-0.990,-104.688,-1
62,64,60,61,2,0,6.962,-1.074,-92.500,-1
62,64,60,61,2,0,6.967,-0.999,-92.875,-1
62,64,60,61,2,0,6.972,-1.050,-104.125,-1
62,64,60,61,2,0,6.977,-0.993,-103.750,-1
62,64,60,61,2,0,6.982,-1.071,-97.938,-1
62,64,60,61,2,0,6.987,-0.996,-107.500,-1
62,64,60,61,2,0,6.992,-1.050,-102.625,-1
62,64,60,61,2,0,6.997,-1.063,-90.625,-1
62,64,60,61,2,0,7.002,-1.089,-103.000,-1
62,64,60,61,2,0,7.007,-1.051,-115.000,-1
62,64,60,61,2,0,7.012,-1.034,-116.312,-1
62,64,60,61,2,0,7.017,-1.059,-116.125,-1
62,64,60,61,2,0,7.022,-1.058,-119.688,-1
62,64,60,61,2,0,7.027,-1.060,-106.188,-1
62,64,60,61,2,0,7.032,-1.062,-116.875,-1
62,64,60,61,2,0,7.037,-1.041,-109.000,-1
62,64,60,61,2,0,7.042,-1.035,-110.875,-1
62,64,60,61,2,0,7.047,-1.054,-117.812,-1
62,64,60,61,2,0,7.052,-1.066,-114.250,-1
62,64,60,61,2,0,7.057,-1.048,-110.312,-1
62,64,60,61,2,0,7.062,-1.048,-112.000,-1
62,64,60,61,2,0,7.067,-1.043,-102.250,-1
62,64,60,61,2,0,7.072,-1.050,-113.500,-1
62,64,60,61,2,0,7.077,-1.020,-114.812,-1
62,64,60,61,2,0,7.082,-1.056,-110.875,-1
62,64,60,61,2,0,7.087,-1.071,-102.812,-1
62,64,60,61,2,0,7.092,-1.036,-112.188,-1
62,64,60,61,2,0,7.097,-1.052,-112.188,-1
62,64,60,61,2,0,7.102,-1.074,-115.188,-1
62,64,60,61,2,0,7.107,-1.030,-114.062,-1
62,64,60,61,2,0,7.140,0.241,13.062,0
62,64,60,61,2,0,7.147,0.242,14.938,0
62,64,60,61,2,0,7.152,0.242,21.125,0
62,64,60,61,2,0,7.157,0.242,22.812,0
62,64,60,61,2,0,7.162,0.242,14.750,0
62,64,60,61,2,0,7.167,0.242,24.500,0
62,64,60,61,2,0,7.172,0.242,9.500,0
62,64,60,61,2,0,7.177,0.242,13.625,0
62,64,60,61,2,0,7.182,0.242,16.812,0
62,64,60,61,2,0,7.187,0.242,19.438,0
62,64,60,61,2,0,7.192,0.242,23.375,0
62,64,60,61,2,0,7.197,0.242,25.250,0
62,64,60,61,2,0,7.202,0.242,17.000,0
62,64,60,61,2,0,7.207,0.242,7.062,0
62,64,60,61,2,0,7.212,0.242,8.188,0
62,64,60,61,2,0,7.217,0.242,23.562,0
62,64,60,61,2,0,7.222,0.242,27.312,0
62,64,60,61,2,0,7.227,0.242,18.688,0
62,64,60,61,2,0,7.232,0.242,17.375,0
62,64,60,61,2,0,7.237,0.242,14.563,0
62,64,60,61,2,0,7.242,0.242,21.500,0
62,64,60,61,2,0,7.247,0.242,19.062,0
62,64,60,61,2,0,7.252,0.243,23.375,0
62,64,60,61,2,0,7.257,0.243,18.875,0
62,64,60,61,2,0,7.262,0.242,14.938,0
62,64,60,61,2,0,7.267,0.242,20.750,0
62,64,60,61,2,0,7.272,0.242,21.688,0
62,64,60,61,2,0,7.277,0.243,21.500,0
62,64,60,61,2,0,7.282,0.242,24.500,0
62,64,60,61,2,0,7.287,0.242,18.875,0
62,64,60,61,2,0,7.292,0.242,13.812,0
62,64,60,61,2,0,7.297,0.242,26.938,0
62,64,60,61,2,0,7.302,0.242,23.938,0
62,64,60,61,2,0,7.307,0.243,17.000,0
62,64,60,61,2,0,7.312,0.242,9.125,0
62,64,60,61,2,0,7.317,0.242,20.188,0
62,64,60,61,2,0,7.322,0.242,21.125,0
62,64,60,61,2,0,7.327,0.242,12.500,0
62,64,60,61,2,0,7.332,0.242,20.188,0
62,64,60,61,2,0,7.337,0.242,21.500,0
62,64,60,61,2,0,7.342,0.243,19.062,0
62,64,60,61,2,0,7.347,0.242,17.000,0
62,64,60,61,2,0,7.352,0.242,17.375,0
62,64,60,61,2,0,7.357,0.242,14.188,0
62,64,60,61,2,0,7.362,0.242,17.562,0
62,64,60,61,2,0,7.367,0.242,26.750,0
62,64,60,61,2,0,7.372,0.242,12.500,0
62,64,60,61,2,0,7.377,0.242,21.875,0
62,64,60,61,2,0,7.382,0.242,23.938,0
62,64,60,61,2,0,7.387,0.242,22.250,0
62,64,60,61,2,0,7.392,0.242,24.875,0
62,64,60,61,2,0,7.397,0.242,13.812,0
62,64,60,61,2,0,7.402,0.242,22.438,0
62,64,60,61,2,0,7.407,0.242,22.625,0
62,64,60,61,2,0,7.412,0.242,16.062,0
62,64,60,61,2,0,7.417,0.242,26.375,0
62,64,60,61,2,0,7.422,0.242,20.938,0
62,64,60,61,2,0,7.427,0.242,15.500,0
62,64,60,61,2,0,7.432,0.243,16.812,0
62,64,60,61,2,0,7.437,0.242,11.938,0
62,64,60,61,2,0,7.442,0.242,17.938,0
62,64,60,61,2,0,7.447,0.242,14.188,0
62,64,60,61,2,0,7.452,0.242,31.250,0
62,64,60,61,2,0,7.457,0.242,16.250,0
62,64,60,61,2,0,7.462,0.243,23.562,0
62,64,60,61,2,0,7.467,0.242,25.062,0
62,64,60,61,2,0,7.472,0.242,20.938,0
62,64,60,61,2,0,7.477,0.242,31.438,0
62,64,60,61,2,0,7.482,0.242,23.750,0
62,64,60,61,2,0,7.487,0.242,21.500,0
62,64,60,61,2,0,7.492,0.242,15.125,0
62,64,60,61,2,0,7.497,0.242,11.000,0
62,64,60,61,2,0,7.502,0.242,17.188,0
62,64,60,61,2,0,7.507,0.242,12.500,0
62,64,60,61,2,0,7.512,0.242,23.188,0
62,64,60,61,2,0,7.517,0.242,28.250,0
62,64,60,61,2,0,7.522,0.242,22.438,0
62,64,60,61,2,0,7.527,0.242,8.750,0
62,64,60,61,2,0,7.532,0.243,20.938,0
62,64,60,61,2,0,7.537,0.242,16.062,0
62,64,60,61,2,0,7.542,0.242,16.250,0
62,64,60,61,2,0,7.547,0.242,22.062,0
62,64,60,61,2,0,7.552,0.242,19.625,0
62,64,60,61,2,0,7.557,0.242,22.250,0
62,64,60,61,2,0,7.562,0.242,21.125,0
62,64,60,61,2,0,7.567,0.242,20.938,0
62,64,60,61,2,0,7.572,0.242,23.938,0
62,64,60,61,2,0,7.577,0.242,24.688,0
62,64,60,61,2,0,7.582,0.242,11.000,0
62,64,60,61,2,0,7.587,0.242,22.625,0
62,64,60,61,2,0,7.592,0.242,17.562,0
62,64,60,61,2,0,7.597,0.242,27.500,0
62,64,60,61,2,0,7.602,0.242,18.875,0
62,64,60,61,2,0,7.607,0.242,13.625,0
62,64,60,61,2,0,7.612,0.243,15.125,0
62,64,60,61,2,0,7.617,0.242,21.312,0
62,64,60,61,2,0,7.622,0.243,16.250,0
62,64,60,61,2,0,7.627,0.242,29.750,0
62,64,60,61,2,0,7.632,0.242,19.250,0
62,64,60,61,2,0,7.637,0.242,21.500,0
62,64,60,61,2,0,7.642,0.242,10.812,0
62,64,60,61,2,0,7.647,0.243,18.500,0
62,64,60,61,2,0,7.652,0.242,23.938,0
62,64,60,61,2,0,7.657,0.242,20.000,0
62,64,60,61,2,0,7.662,0.242,25.250,0
62,64,60,61,2,0,7.667,0.242,18.688,0
62,64,60,61,2,0,7.672,0.242,26.188,0
62,64,60,61,2,0,7.677,0.242,13.250,0
62,64,60,61,2,0,7.682,0.242,20.938,0
62,64,60,61,2,0,7.687,0.242,16.250,0
62,64,60,61,2,0,7.692,0.242,19.250,0
62,64,60,61,2,0,7.697,0.242,14.938,0
62,64,60,61,2,0,7.702,0.242,19.250,0
62,64,60,61,2,0,7.707,0.242,15.500,0
62,64,60,61,2,0,7.712,0.243,18.875,0
62,64,60,61,2,0,7.717,0.243,18.500,0
62,64,60,61,2,0,7.722,0.242,12.688,0
62,64,60,61,2,0,7.727,0.242,18.875,0
62,64,60,61,2,0,7.732,0.242,15.688,0
62,64,60,61,2,0,7.737,0.242,16.250,0
62,64,60,61,2,0,7.775,0.977,99.312,1
62,64,60,61,2,0,7.777,1.064,102.500,1
62,64,60,61,2,0,7.782,1.041,110.938,1
62,64,60,61,2,0,7.787,1.074,110.938,1
62,64,60,61,2,0,7.792,1.052,107.188,1
62,64,60,61,2,0,7.797,1.132,110.750,1
62,64,60,61,2,0,7.802,1.054,112.250,1
62,64,60,61,2,0,7.807,1.005,109.250,1
62,64,60,61,2,0,7.812,1.048,102.312,1
62,64,60,61,2,0,7.817,1.144,101.000,1
62,64,60,61,2,0,7.822,0.970,117.125,1
62,64,60,61,2,0,7.827,1.078,108.875,1
62,64,60,61,2,0,7.832,0.967,125.188,1
62,64,60,61,2,0,7.837,0.997,113.938,1
62,64,60,61,2,0,7.842,1.102,103.438,1
62,64,60,61,2,0,7.847,1.116,101.375,1
62,64,60,61,2,0,7.852,1.065,113.375,1
62,64,60,61,2,0,7.857,1.052,102.688,1
62,64,60,61,2,0,7.862,1.133,112.625,1
62,64,60,61,2,0,7.867,0.965,119.188,1
62,64,60,61,2,0,7.872,1.131,117.312,1
62,64,60,61,2,0,7.877,1.075,111.125,1
62,64,60,61,2,0,7.882,1.112,121.438,1
62,64,60,61,2,0,7.887,1.041,109.438,1
62,64,60,61,2,0,7.892,1.152,104.375,1
62,64,60,61,2,0,7.897,1.058,109.812,1
62,64,60,61,2,0,7.902,1.149,118.625,1
62,64,60,61,2,0,7.907,1.044,107.562,1
62,64,60,61,2,0,7.912,1.137,113.938,1
62,64,60,61,2,0,7.917,1.093,117.688,1
62,64,60,61,2,0,7.922,1.120,108.875,1
62,64,60,61,2,0,7.927,0.972,107.000,1
62,64,60,61,2,0,7.932,1.048,112.438,1
62,64,60,61,2,0,7.937,1.052,110.188,1
62,64,60,61,2,0,7.942,1.061,113.938,1
62,64,60,61,2,0,7.947,0.972,110.188,1
62,64,60,61,2,0,7.952,1.005,111.875,1
62,64,60,61,2,0,7.957,1.077,111.312,1
62,64,60,61,2,0,7.962,1.036,113.375,1
62,64,60,61,2,0,7.967,1.036,115.062,1
62,64,60,61,2,0,7.972,1.091,104.938,1
62,64,60,61,2,0,7.977,1.067,106.625,1
62,64,60,61,2,0,7.982,1.032,117.688,1
62,64,60,61,2,0,7.987,1.136,122.188,1
62,64,60,61,2,0,7.992,1.089,116.188,1
62,64,60,61,2,0,7.997,1.133,106.062,1
62,64,60,61,2,0,8.002,1.069,106.250,1
62,64,60,61,2,0,8.007,1.080,103.812,1
62,64,60,61,2,0,8.012,1.036,110.000,1
62,64,60,61,2,0,8.017,1.050,124.625,1
62,64,60,61,2,0,8.022,1.029,113.375,1
62,64,60,61,2,0,8.027,1.000,107.375,1
62,64,60,61,2,0,8.032,1.067,109.812,1
62,64,60,61,2,0,8.037,1.093,115.250,1
62,64,60,61,2,0,8.042,0.997,115.812,1
62,64,60,61,2,0,8.047,1.060,107.938,1
62,64,60,61,2,0,8.052,1.032,102.688,1
62,64,60,61,2,0,8.057,1.070,110.375,1
62,64,60,61,2,0,8.062,1.051,110.938,1
62,64,60,61,2,0,8.067,1.121,118.812,1
62,64,60,61,2,0,8.072,1.120,108.500,1
62,64,60,61,2,0,8.077,1.043,110.188,1
62,64,60,61,2,0,8.082,0.993,110.188,1
62,64,60,61,2,0,8.087,1.062,122.750,1
62,64,60,61,2,0,8.092,1.056,103.250,1
62,64,60,61,2,0,8.097,1.051,99.875,1
62,64,60,61,2,0,8.102,1.021,104.750,1
62,64,60,61,2,0,8.107,1.075,113.188,1
62,64,60,61,2,0,8.112,1.076,112.438,1
62,64,60,61,2,0,8.117,1.094,115.062,1
62,64,60,61,2,0,8.122,1.003,110.750,1
62,64,60,61,2,0,8.127,1.145,97.812,1
