event,event_start,depth_cm,sensor_id,treatment,location,tag,peak_time,peak_vwc,tail_hours,n_samples,exp_A,exp_tau_h,exp_C,exp_r2,pow_A,pow_alpha,pow_C,pow_r2
30,1.7316954e+18,10,SMS13,control,ConH,middle,1.7317428e+18,0.4258188999999999,16.25,196,0.019301578443512612,14.05032545201613,0.4071187137302869,0.9917388181607326,0.42661174837693544,0.010218181062075593,7.21269327643243e-13,0.9063410714822804
31,1.7318088e+18,10,SMS13,control,ConH,middle,1.7318214e+18,0.42950395,167.91666666666666,2016,0.0313241468221609,36.150487201736084,0.39520663733368516,0.9044717017853028,0.43640367837159644,0.019970875862398048,1.7828223742355405e-20,0.9227076624664415
32,1.7326116e+18,10,SMS13,control,ConH,middle,1.7326872e+18,0.42054346,72.16666666666667,867,0.026202072863067666,23.51382004560011,0.39791373899062277,0.9482756912482951,0.4289313805755832,0.01663006132243753,6.09683810239866e-22,0.8657107754009616
33,1.7329545e+18,10,SMS13,control,ConH,middle,1.7329791e+18,0.4213968399999999,167.91666666666666,2016,0.029337615757394037,87.97437874277705,0.39594855712768656,0.8649602844865725,0.4367661682723755,0.015888787485338864,2.728331890491196e-11,0.7184785625339773
38,1.7340993e+18,10,SMS13,control,ConH,middle,1.7341026e+18,0.4265946999999999,167.91666666666666,2015,0.025436942675198967,47.07258291489848,0.3952599995643196,0.8911034559392286,0.4308565576263462,0.016681370594407427,1.0915291121640561e-10,0.9045694096666713
39,1.7352846e+18,10,SMS13,control,ConH,middle,1.7353179e+18,0.3905975799999999,49.166666666666664,591,0.007213638156198296,2.72075892517057,0.38537824900971956,0.16777539965802912,0.004559967890903447,0.650726846125997,0.3849071078823114,0.11506088829389394
40,1.7355024e+18,10,SMS13,control,ConH,middle,1.7355741e+18,0.4087513,167.91666666666666,2016,0.03095076670619282,170.07459929181937,0.3741341095837335,0.7707205796474266,0.41648810678794157,0.013565125152494245,5.162401115718944e-19,0.6811394156424837
41,1.7417259e+18,10,SMS13,control,ConH,middle,1.741785e+18,0.397,167.91666666666666,2016,0.021395806973843173,63.67279670983343,0.37420899615080144,0.749829390989502,0.40507570090821465,0.014370533638165414,2.730610975677811e-13,0.73013257649664
44,1.7475318e+18,10,SMS13,control,ConH,middle,1.7475894e+18,0.323,167.91666666666666,2016,2.248972294398976e-16,551.4429259161309,0.32697420634873514,-6.217248937900877e-15,5.207097172454309e-13,4.733180611421689e-6,0.326974206223677,-6.661338147750939e-16
45,1.7496783e+18,10,SMS13,control,ConH,middle,1.7497488e+18,0.326,167.91666666666666,2016,1.708923553364564e-13,817.5761143926959,0.33328025774798703,-1.7650325645490739e-12,4.059317644611762e-11,8.503999729257748e-6,0.3332802565019958,-1.438849039914203e-13
50,1.7543367e+18,10,SMS13,control,ConH,middle,1.7544114e+18,0.4,167.91666666666666,2016,0.10629931323954363,499.8580736725197,0.2899425397889379,0.8655310772684407,0.4144093318670402,0.020866573930680296,6.332020030076102e-12,0.6951169285472012
57,1.7585001e+18,10,SMS13,control,ConH,middle,1.7585208e+18,0.409,15.416666666666666,186,0.40903943167418755,825.8382391036995,4.296255971244859e-9,0.7810696367382639,0.4097214289234904,0.006049526523361344,3.390593630210856e-11,0.6814895669391601
58,1.7585838e+18,10,SMS13,control,ConH,middle,1.7586444e+18,0.404,49.58333333333333,596,0.013866060584126634,8.046564574352317,0.3915063926266392,0.5160530122586652,0.08027299879874106,0.048211113087582115,0.32400680305336826,0.5050124523831017
59,1.7588304e+18,10,SMS13,control,ConH,middle,1.7588466e+18,0.413,40.916666666666664,492,0.016363206521228267,21.42299127840519,0.39520917647386417,0.5949630787496656,0.4141788505840563,0.010409574350517413,2.504497746743866e-10,0.5740142632112746
61,1.7593677e+18,10,SMS13,control,ConH,middle,1.7594202e+18,0.392,32.33333333333333,389,0.012941413187892409,4.678929468534643,0.3824538137945878,0.7345164741100798,0.021728266742038874,0.19083165427037718,0.3706829878230928,0.609311164976391
